BuoyID,Year,Hour,Min,DOY,POS_DOY,Lat,Lon,BP,Ts,Ta,iIceC,iBP,iTs,iTa_2m,iWindE_0Layer,iWindN_0Layer
900139,2024,0,0,1.0004,1.0004,80.56666,-158.86694,-999,-999.00,-999.00,0.97,1030.47,-28.62,-30.03,7.32,-3.02
900139,2024,0,31,1.0216,1.0216,80.56605,-158.85854,-999,-999.00,-999.00,0.97,1030.47,-28.62,-30.03,7.32,-3.03
900139,2024,1,1,1.0424,1.0424,80.56548,-158.85027,-999,-999.00,-999.00,0.97,1030.75,-28.59,-29.90,7.33,-2.92
900139,2024,1,30,1.0629,1.0629,80.56492,-158.84209,-999,-999.00,-999.00,0.97,1030.75,-28.59,-29.90,7.33,-2.92
900139,2024,2,1,1.0842,1.0842,80.56438,-158.83363,-999,-999.00,-999.00,0.97,1031.11,-28.47,-29.71,7.43,-2.74
900139,2024,2,31,1.1049,1.1049,80.56387,-158.82576,-999,-999.00,-999.00,0.97,1031.11,-28.47,-29.71,7.43,-2.75
900139,2024,3,0,1.1256,1.1256,80.56342,-158.81778,-999,-999.00,-999.00,0.97,1031.50,-28.30,-29.48,7.60,-2.52
900139,2024,3,31,1.1465,1.1465,80.56300,-158.80974,-999,-999.00,-999.00,0.97,1031.50,-28.31,-29.48,7.60,-2.52
900139,2024,4,0,1.1672,1.1672,80.56266,-158.80183,-999,-999.00,-999.00,0.97,1031.97,-28.07,-29.03,7.82,-2.39
900139,2024,4,30,1.1880,1.1880,80.56239,-158.79387,-999,-999.00,-999.00,0.97,1031.97,-28.07,-29.04,7.82,-2.39
900139,2024,5,0,1.2085,1.2085,80.56212,-158.78603,-999,-999.00,-999.00,0.97,1032.44,-27.82,-28.53,7.99,-2.39
900139,2024,5,30,1.2293,1.2293,80.56183,-158.77811,-999,-999.00,-999.00,0.97,1032.44,-27.83,-28.53,7.99,-2.40
900139,2024,6,1,1.2509,1.2509,80.56158,-158.76959,-999,-999.00,-999.00,0.97,1032.94,-27.52,-27.99,8.04,-2.50
900139,2024,6,31,1.2715,1.2715,80.56133,-158.76184,-999,-999.00,-999.00,0.97,1032.94,-27.53,-27.99,8.04,-2.51
900139,2024,7,1,1.2926,1.2926,80.56102,-158.75385,-999,-999.00,-999.00,0.97,1033.41,-27.19,-27.45,7.98,-2.64
900139,2024,7,31,1.3132,1.3132,80.56072,-158.74628,-999,-999.00,-999.00,0.97,1033.41,-27.19,-27.45,7.98,-2.64
900139,2024,8,0,1.3335,1.3335,80.56038,-158.73889,-999,-999.00,-999.00,0.96,1033.96,-26.87,-26.95,7.87,-2.72
