BuoyID,Year,Hour,Min,DOY,POS_DOY,Lat,Lon,BP,Ts,Ta,iIceC,iBP,iTs,iTa_2m,iWindE_0Layer,iWindN_0Layer
300534063012410,2024,0,0,1.0006,1.0006,77.94508,-155.57868,1033,-8.60,-999.00,0.98,1033.01,-26.86,-28.30,5.21,-4.05
300534063012410,2024,1,0,1.0420,1.0420,77.94296,-155.56357,1033,-8.65,-999.00,0.98,1033.35,-27.00,-28.32,5.19,-3.92
300534063012410,2024,2,0,1.0836,1.0836,77.94083,-155.54934,1034,-8.75,-999.00,0.98,1033.79,-27.09,-28.34,5.30,-3.83
300534063012410,2024,3,0,1.1256,1.1256,77.93893,-155.53571,1034,-8.80,-999.00,0.97,1034.27,-27.16,-28.38,5.48,-3.87
300534063012410,2024,4,0,1.1670,1.1670,77.93736,-155.52371,1034,-8.85,-999.00,0.97,1034.71,-27.16,-28.19,5.61,-4.05
300534063012410,2024,5,0,1.2086,1.2086,77.93604,-155.51276,1035,-8.90,-999.00,0.97,1035.13,-27.19,-28.02,5.56,-4.34
300534063012410,2024,6,0,1.2506,1.2506,77.93495,-155.50269,1035,-8.95,-999.00,0.97,1035.52,-27.23,-27.85,5.38,-4.63
300534063012410,2024,7,0,1.2920,1.2920,77.93408,-155.49339,1036,-9.00,-999.00,0.97,1035.95,-27.27,-27.71,5.13,-4.90
300534063012410,2024,8,0,1.3336,1.3336,77.93315,-155.48380,1036,-9.10,-999.00,0.97,1036.53,-27.33,-27.57,4.83,-5.10
300534063012410,2024,9,0,1.3756,1.3756,77.93212,-155.47406,1037,-9.15,-999.00,0.97,1037.12,-27.44,-27.46,4.48,-5.09
300534063012410,2024,10,0,1.4170,1.4170,77.93096,-155.46511,1038,-9.20,-999.00,0.97,1037.59,-27.84,-27.67,4.23,-4.91
300534063012410,2024,11,0,1.4586,1.4586,77.92970,-155.45680,1038,-9.25,-999.00,0.97,1038.10,-27.92,-27.83,4.03,-4.78
300534063012410,2024,12,0,1.5006,1.5006,77.92853,-155.44942,1038,-9.30,-999.00,0.97,1038.73,-27.84,-27.96,3.81,-4.56
300534063012410,2024,13,0,1.5420,1.5420,77.92750,-155.44384,1039,-9.40,-999.00,0.97,1039.32,-27.62,-28.10,3.56,-4.23
300534063012410,2024,14,0,1.5836,1.5836,77.92654,-155.43951,1039,-9.45,-999.00,0.97,1039.84,-27.42,-28.25,3.39,-3.88
300534063012410,2024,15,0,1.6256,1.6256,77.92591,-155.43660,1039,-9.50,-999.00,0.97,1040.42,-27.28,-28.35,3.31,-3.59
300534063012410,2024,16,0,1.6670,1.6670,77.92559,-155.43455,1040,-9.55,-999.00,0.97,1040.88,-27.21,-28.48,3.22,-3.46
300534063012410,2024,17,0,1.7086,1.7086,77.92550,-155.43215,1040,-9.60,-999.00,0.97,1041.31,-27.17,-28.55,3.06,-3.38
300534063012410,2024,18,0,1.7506,1.7506,77.92552,-155.42917,1041,-9.65,-999.00,0.97,1041.66,-27.16,-28.57,2.84,-3.27
300534063012410,2024,19,0,1.7920,1.7920,77.92564,-155.42555,1041,-9.70,-999.00,0.97,1042.02,-27.20,-28.58,2.59,-3.07
300534063012410,2024,20,0,1.8336,1.8336,77.92581,-155.42132,1042,-9.75,-999.00,0.97,1042.43,-27.24,-28.60,2.33,-2.80
300534063012410,2024,21,0,1.8756,1.8756,77.92593,-155.41681,1043,-9.80,-999.00,0.97,1042.77,-27.28,-28.65,1.98,-2.58
300534063012410,2024,22,0,1.9170,1.9170,77.92607,-155.41290,1043,-9.85,-999.00,0.97,1043.18,-27.29,-28.67,1.55,-2.40
300534063012410,2024,23,0,1.9586,1.9586,77.92631,-155.40971,1043,-9.90,-999.00,0.97,1043.52,-27.34,-28.74,1.12,-2.11
300534063012410,2024,0,0,2.0006,2.0006,77.92668,-155.40734,1044,-9.95,-999.00,0.97,1043.81,-27.41,-28.86,0.82,-1.70
300534063012410,2024,1,0,2.0420,2.0420,77.92719,-155.40581,1044,-10.00,-999.00,0.97,1044.00,-27.48,-29.02,0.74,-1.28
300534063012410,2024,2,0,2.0836,2.0836,77.92781,-155.40493,1043,-10.05,-999.00,0.97,1044.24,-27.59,-29.16,0.79,-0.97
300534063012410,2024,3,4,2.1278,2.1278,77.92849,-155.41315,1044,-10.10,-999.00,0.97,1044.50,-27.78,-29.27,0.81,-0.68
300534063012410,2024,4,1,2.1677,2.1677,77.92977,-155.40573,1044,-10.15,-999.00,0.97,1044.75,-28.00,-29.43,0.69,-0.34
300534063012410,2024,5,0,2.2086,2.2086,77.93108,-155.40628,1044,-10.20,-999.00,0.97,1044.93,-28.20,-29.58,0.44,0.05
300534063012410,2024,6,0,2.2503,2.2503,77.93257,-155.40643,1045,-10.25,-999.00,0.97,1045.08,-28.39,-29.72,0.18,0.46
300534063012410,2024,7,0,2.2920,2.2920,77.93430,-155.40603,1045,-10.30,-999.00,0.97,1045.32,-28.57,-29.86,-0.13,0.96
300534063012410,2024,8,0,2.3340,2.3340,77.93626,-155.40529,1045,-10.35,-999.00,0.97,1045.62,-28.70,-29.95,-0.52,1.63
300534063012410,2024,9,0,2.3753,2.3753,77.93828,-155.40392,1045,-10.40,-999.00,0.97,1045.84,-28.84,-30.01,-0.74,2.37
300534063012410,2024,10,0,2.4170,2.4170,77.94042,-155.40225,1046,-10.45,-999.00,0.97,1046.12,-28.98,-29.92,-0.66,3.01
300534063012410,2024,11,0,2.4590,2.4590,77.94258,-155.40094,1046,-10.50,-999.00,0.97,1046.33,-29.15,-29.85,-0.58,3.49
300534063012410,2024,12,0,2.5003,2.5003,77.94483,-155.40023,1046,-10.55,-999.00,0.97,1046.23,-29.28,-29.80,-0.68,3.83
300534063012410,2024,13,0,2.5420,2.5420,77.94722,-155.39986,1046,-10.60,-999.00,0.97,1045.96,-29.36,-29.75,-0.83,4.12
300534063012410,2024,14,0,2.5840,2.5840,77.94983,-155.40044,1045,-10.65,-999.00,0.97,1045.73,-29.43,-29.69,-0.96,4.43
300534063012410,2024,15,0,2.6253,2.6253,77.95244,-155.40126,1045,-10.70,-999.00,0.97,1045.63,-29.47,-29.62,-1.12,4.81
300534063012410,2024,16,0,2.6670,2.6670,77.95538,-155.40232,1045,-10.75,-999.00,0.97,1045.61,-29.49,-29.65,-1.29,5.27
300534063012410,2024,17,0,2.7090,2.7090,77.95876,-155.40300,1045,-10.80,-999.00,0.97,1045.60,-29.38,-29.67,-1.39,5.66
300534063012410,2024,18,0,2.7503,2.7503,77.96244,-155.40323,1045,-10.85,-999.00,0.97,1045.60,-29.26,-29.78,-1.55,5.83
