BuoyID,Year,Hour,Min,DOY,POS_DOY,Lat,Lon,BP,Ts,Ta,iIceC,iBP,iTs,iTa_2m,iWindE_0Layer,iWindN_0Layer
300534062023880,2024,0,43,93.0301,93.0301,71.32546,-156.67505,-999,22.55,-999.00,0.62,1006.36,-11.82,-13.53,4.84,1.34
300534062023880,2024,1,0,93.0420,93.0420,71.32547,-156.67511,-999,22.80,-999.00,0.62,1006.69,-11.87,-13.41,5.97,1.12
300534062023880,2024,2,0,93.0836,93.0836,71.32548,-156.67516,-999,13.30,-999.00,0.62,1007.23,-12.17,-13.58,6.98,1.12
300534062023880,2024,3,0,93.1253,93.1253,71.32546,-156.67513,-999,6.05,-999.00,0.62,1007.91,-12.71,-14.04,7.77,1.38
300534062023880,2024,4,0,93.1673,93.1673,71.32547,-156.67504,-999,1.25,-999.00,0.62,1008.69,-13.48,-14.88,8.31,1.85
300534062023880,2024,5,0,93.2086,93.2086,71.32550,-156.67508,-999,-2.05,-999.00,0.63,1009.46,-14.32,-15.68,8.64,2.40
300534062023880,2024,6,0,93.2503,93.2503,71.32547,-156.67505,-999,-4.60,-999.00,0.63,1010.19,-15.21,-16.54,8.77,2.84
300534062023880,2024,7,0,93.2923,93.2923,71.32547,-156.67502,-999,-6.65,-999.00,0.63,1010.84,-16.12,-17.40,8.85,3.26
300534062023880,2024,8,0,93.3336,93.3336,71.32546,-156.67500,-999,-8.25,-999.00,0.63,1011.49,-16.86,-18.13,9.00,3.55
300534062023880,2024,9,0,93.3753,93.3753,71.32547,-156.67503,-999,-9.60,-999.00,0.63,1012.19,-17.39,-18.74,9.13,3.87
300534062023880,2024,10,0,93.4173,93.4173,71.32546,-156.67511,-999,-10.65,-999.00,0.63,1012.85,-17.92,-19.16,9.26,4.21
300534062023880,2024,11,0,93.4586,93.4586,71.32550,-156.67511,-999,-11.65,-999.00,0.63,1013.46,-18.46,-19.63,9.31,4.44
300534062023880,2024,12,0,93.5003,93.5003,71.32542,-156.67504,-999,-12.70,-999.00,0.63,1014.00,-19.08,-20.15,9.27,4.65
300534062023880,2024,13,0,93.5423,93.5423,71.32546,-156.67498,-999,-13.60,-999.00,0.63,1014.50,-19.77,-20.66,9.06,4.93
300534062023880,2024,14,0,93.5836,93.5836,71.32549,-156.67512,-999,-14.50,-999.00,0.63,1015.05,-20.34,-21.12,8.87,5.14
300534062023880,2024,15,0,93.6253,93.6253,71.32547,-156.67513,-999,-15.30,-999.00,0.64,1015.65,-20.81,-21.51,8.66,5.27
300534062023880,2024,16,0,93.6673,93.6673,71.32545,-156.67507,-999,-16.20,-999.00,0.64,1016.24,-21.26,-21.71,8.39,5.48
300534062023880,2024,17,0,93.7086,93.7086,71.32549,-156.67510,-999,-17.55,-999.00,0.64,1016.89,-21.46,-21.91,8.01,5.67
300534062023880,2024,18,0,93.7503,93.7503,71.32542,-156.67509,-999,-18.20,-999.00,0.64,1017.58,-21.23,-21.96,7.58,5.73
300534062023880,2024,19,0,93.7923,93.7923,71.32546,-156.67507,-999,-18.65,-999.00,0.64,1018.26,-20.76,-21.82,7.22,5.79
300534062023880,2024,20,0,93.8337,93.8337,71.32549,-156.67509,-999,-18.85,-999.00,0.64,1018.90,-20.05,-21.36,7.27,5.68
300534062023880,2024,21,0,93.8753,93.8753,71.32549,-156.67511,-999,-18.65,-999.00,0.64,1019.41,-19.28,-20.73,7.56,5.39
300534062023880,2024,22,0,93.9173,93.9173,71.32546,-156.67509,-999,-18.30,-999.00,0.64,1019.78,-18.57,-19.94,7.87,5.05
300534062023880,2024,23,0,93.9586,93.9586,71.32545,-156.67505,-999,-17.60,-999.00,0.64,1020.06,-17.92,-19.29,8.02,4.88
300534062023880,2024,0,0,94.0003,94.0003,71.32526,-156.67431,-999,-17.20,-999.00,0.64,1020.24,-17.51,-18.82,8.04,4.72
300534062023880,2024,1,0,94.0423,94.0423,71.32545,-156.67506,-999,-17.00,-999.00,0.64,1020.32,-17.44,-18.49,7.89,4.56
300534062023880,2024,2,0,94.0836,94.0836,71.32545,-156.67500,-999,-16.90,-999.00,0.64,1020.26,-17.37,-18.21,7.58,4.44
300534062023880,2024,3,0,94.1253,94.1253,71.32546,-156.67498,-999,-16.90,-999.00,0.65,1020.18,-17.45,-18.01,7.09,4.38
300534062023880,2024,4,0,94.1673,94.1673,71.32546,-156.67503,-999,-17.40,-999.00,0.65,1020.14,-17.73,-18.23,6.43,4.42
300534062023880,2024,5,0,94.2086,94.2086,71.32549,-156.67506,-999,-18.25,-999.00,0.65,1020.10,-18.71,-18.87,5.90,4.56
300534062023880,2024,6,0,94.2503,94.2503,71.32547,-156.67505,-999,-19.10,-999.00,0.65,1020.08,-20.12,-19.85,5.32,4.71
300534062023880,2024,7,0,94.2923,94.2923,71.32545,-156.67500,-999,-20.00,-999.00,0.65,1019.97,-21.32,-20.70,4.65,4.91
300534062023880,2024,8,0,94.3336,94.3336,71.32544,-156.67498,-999,-21.00,-999.00,0.65,1019.78,-22.37,-21.49,3.99,5.17
300534062023880,2024,9,0,94.3753,94.3753,71.32547,-156.67506,-999,-21.90,-999.00,0.65,1019.56,-23.29,-22.26,3.13,5.38
300534062023880,2024,10,0,94.4173,94.4173,71.32546,-156.67508,-999,-22.75,-999.00,0.65,1019.25,-23.88,-22.69,2.24,5.37
300534062023880,2024,11,0,94.4586,94.4586,71.32543,-156.67499,-999,-23.65,-999.00,0.65,1018.86,-24.57,-23.20,1.39,5.07
300534062023880,2024,12,0,94.5003,94.5003,71.32548,-156.67503,-999,-24.65,-999.00,0.65,1018.49,-25.16,-23.60,0.45,4.62
300534062023880,2024,13,0,94.5423,94.5423,71.32546,-156.67500,-999,-25.65,-999.00,0.65,1018.03,-25.58,-23.97,-0.65,4.07
300534062023880,2024,14,0,94.5836,94.5836,71.32549,-156.67515,-999,-26.40,-999.00,0.65,1017.51,-25.47,-24.27,-1.95,3.47
300534062023880,2024,15,0,94.6253,94.6253,71.32548,-156.67516,-999,-27.30,-999.00,0.65,1016.80,-24.97,-24.44,-3.38,3.02
300534062023880,2024,16,0,94.6673,94.6673,71.32549,-156.67506,-999,-27.90,-999.00,0.65,1015.91,-24.53,-24.53,-4.40,2.87
