BuoyID,Year,Hour,Min,DOY,POS_DOY,Lat,Lon,BP,Ts,Ta,iIceC,iBP,iTs,iTa_2m,iWindE_0Layer,iWindN_0Layer
300534064585600,2024,15,43,200.6549,200.6549,83.8882,218.4214,999,1.4,4.9,0.87,1000.27,-0.23,-0.04,-0.07,8.84
300534064585600,2024,16,0,200.6667,200.6667,83.8882,218.4214,999,1.1,4.0,0.86,1000.45,-0.24,-0.09,0.09,8.82
300534064585600,2024,17,0,200.7083,200.7083,83.8882,218.4214,1000,0.9,3.0,0.86,1000.72,-0.24,-0.11,-0.21,8.69
300534064585600,2024,18,0,200.75,200.75,83.8972,218.4846,1000,0.8,2.6,0.86,1000.9,-0.25,-0.11,-0.17,8.96
300534064585600,2024,19,0,200.7917,200.75,83.8972,218.4846,1000,0.7,2.5,0.85,1001.03,-0.25,-0.13,-0.2,9.17
300534064585600,2024,20,0,200.8333,200.75,83.8972,218.4846,1000,0.7,2.6,0.85,1001.15,-0.26,-0.09,-0.51,9.22
300534064585600,2024,21,0,200.875,200.875,83.9126,218.5598,1000,0.7,2.8,0.85,1001.23,-0.27,-0.06,-1.31,9.17
300534064585600,2024,22,0,200.9167,200.875,83.9126,218.5598,1000,0.6,2.3,0.84,1001.17,-0.27,-0.05,-1.67,9.6
300534064585600,2024,23,0,200.9583,200.875,83.9126,218.5598,1000,0.6,1.9,0.84,1001.11,-0.28,-0.06,-1.58,9.99
300534064585600,2024,0,0,201.0,201.0,83.9308,218.6598,1000,0.6,2.0,0.84,1001.07,-0.28,-0.07,-1.39,10.21
300534064585600,2024,1,0,201.0417,201.0,83.9308,218.6598,1000,0.5,1.3,0.83,1001.08,-0.29,-0.07,-1.23,10.34
300534064585600,2024,2,0,201.0833,201.0,83.9308,218.6598,1000,0.5,1.3,0.83,1000.96,-0.3,-0.08,-1.05,10.4
300534064585600,2024,3,0,201.125,201.125,83.948,218.7524,1000,0.5,1.1,0.83,1000.76,-0.3,-0.08,-0.73,10.42
300534064585600,2024,4,0,201.1667,201.125,83.948,218.7524,1000,0.5,1.5,0.82,1000.59,-0.31,-0.08,-0.31,10.34
300534064585600,2024,5,0,201.2083,201.125,83.948,218.7524,1000,0.5,1.4,0.82,1000.54,-0.31,-0.09,0.08,10.11
300534064585600,2024,6,0,201.25,201.25,83.9638,218.8606,1000,0.5,1.2,0.82,1000.63,-0.32,-0.09,0.46,9.75
300534064585600,2024,7,0,201.2917,201.25,83.9638,218.8606,1000,0.5,1.1,0.81,1000.72,-0.33,-0.11,1.12,9.32
300534064585600,2024,8,0,201.3333,201.25,83.9638,218.8606,1000,0.5,1.0,0.81,1000.81,-0.33,-0.11,1.41,8.69
300534064585600,2024,9,0,201.375,201.375,83.9762,218.9564,1000,0.5,1.0,0.8,1000.95,-0.34,-0.12,1.61,8.4
300534064585600,2024,10,0,201.4167,201.375,83.9762,218.9564,1000,0.5,0.9,0.8,1001.04,-0.35,-0.09,1.59,8.0
300534064585600,2024,11,0,201.4583,201.375,83.9762,218.9564,1000,0.5,1.0,0.8,1001.13,-0.35,-0.06,1.68,7.78
300534064585600,2024,12,0,201.5,201.5,83.9884,219.0428,1000,0.5,1.1,0.8,1001.09,-0.36,-0.06,1.7,7.59
300534064585600,2024,13,0,201.5417,201.5,83.9884,219.0428,1000,0.5,1.2,0.8,1000.99,-0.36,-0.05,1.55,7.44
300534064585600,2024,14,0,201.5833,201.5,83.9884,219.0428,1000,0.5,1.2,0.8,1000.89,-0.36,-0.06,1.48,7.38
300534064585600,2024,15,0,201.625,201.625,84.0004,219.1206,1000,0.5,1.2,0.8,1000.74,-0.35,-0.08,1.49,7.18
300534064585600,2024,16,0,201.6667,201.625,84.0004,219.1206,1000,0.5,1.5,0.8,1000.62,-0.35,-0.12,1.61,6.88
300534064585600,2024,17,0,201.7083,201.625,84.0004,219.1206,1000,0.6,1.8,0.8,1000.58,-0.35,-0.15,1.43,6.56
300534064585600,2024,18,0,201.75,201.75,84.0102,219.1632,1000,0.6,2.1,0.8,1000.66,-0.35,-0.17,1.06,6.32
300534064585600,2024,19,0,201.7917,201.75,84.0102,219.1632,999,0.6,2.6,0.8,1000.8,-0.35,-0.19,0.77,6.25
300534064585600,2024,20,0,201.8333,201.75,84.0102,219.1632,1000,0.7,2.8,0.8,1000.83,-0.35,-0.2,0.32,6.09
300534064585600,2024,21,0,201.875,201.875,84.0178,219.195,999,0.7,4.4,0.8,1000.65,-0.34,-0.21,-0.09,6.02
300534064585600,2024,22,0,201.9167,201.875,84.0178,219.195,999,0.8,3.4,0.81,1000.39,-0.34,-0.18,-0.69,5.92
300534064585600,2024,23,0,201.9583,201.875,84.0178,219.195,999,0.9,3.3,0.81,1000.08,-0.34,-0.16,-1.46,5.79
300534064585600,2024,0,0,202.0,202.0,84.0264,219.234,998,0.8,1.9,0.81,999.68,-0.34,-0.14,-2.43,5.54
300534064585600,2024,1,0,202.0417,202.0,84.0264,219.234,998,0.7,1.3,0.81,999.07,-0.34,-0.13,-3.48,5.26
300534064585600,2024,2,0,202.0833,202.0,84.0264,219.234,997,0.6,1.1,0.81,998.24,-0.33,-0.11,-4.59,4.86
300534064585600,2024,3,0,202.125,202.125,84.0372,219.2632,996,0.5,0.6,0.81,997.21,-0.33,-0.1,-5.38,4.8
300534064585600,2024,4,0,202.1667,202.125,84.0372,219.2632,995,0.5,0.6,0.81,996.23,-0.33,-0.1,-5.91,4.82
300534064585600,2024,5,0,202.2083,202.125,84.0372,219.2632,994,0.5,0.6,0.81,995.21,-0.33,-0.1,-6.13,4.85
300534064585600,2024,6,0,202.25,202.25,84.0494,219.2686,993,0.5,0.6,0.81,994.21,-0.33,-0.1,-6.24,4.71
300534064585600,2024,7,0,202.2917,202.25,84.0494,219.2686,992,0.5,0.7,0.81,993.1,-0.33,-0.09,-6.18,4.55
300534064585600,2024,8,0,202.3333,202.25,84.0494,219.2686,991,0.6,0.7,0.82,992.14,-0.32,-0.07,-5.64,4.38
300534064585600,2024,9,0,202.375,202.375,84.0626,219.239,990,0.5,0.6,0.82,991.22,-0.32,-0.06,-4.6,4.07
300534064585600,2024,10,0,202.4167,202.375,84.0626,219.239,989,0.5,0.7,0.82,990.43,-0.32,-0.09,-2.93,3.67
300534064585600,2024,11,0,202.4583,202.375,84.0626,219.239,988,0.6,1.1,0.82,989.71,-0.32,-0.12,-0.25,3.03
300534064585600,2024,12,0,202.5,202.5,84.076,219.2398,988,0.6,1.5,0.82,989.23,-0.32,-0.18,2.84,2.13
300534064585600,2024,13,0,202.5417,202.5,84.076,219.2398,988,0.6,1.3,0.82,989.15,-0.31,-0.18,5.98,0.99
300534064585600,2024,14,0,202.5833,202.5,84.076,219.2398,989,0.6,1.2,0.83,989.37,-0.31,-0.2,8.37,0.19
300534064585600,2024,15,0,202.625,202.625,84.0808,219.358,989,0.7,1.2,0.83,989.76,-0.31,-0.19,9.78,0.31
300534064585600,2024,16,0,202.6667,202.625,84.0808,219.358,990,0.7,1.3,0.83,990.35,-0.3,-0.25,10.66,1.21
300534064585600,2024,17,0,202.7083,202.625,84.0808,219.358,990,0.7,1.1,0.83,991.11,-0.3,-0.3,11.07,2.25
300534064585600,2024,18,0,202.75,202.75,84.074,219.534,991,0.8,1.4,0.83,991.95,-0.3,-0.36,11.23,3.13
300534064585600,2024,19,0,202.7917,202.75,84.074,219.534,992,0.8,1.4,0.83,992.73,-0.29,-0.46,10.87,3.9
300534064585600,2024,20,0,202.8333,202.75,84.074,219.534,992,0.8,1.4,0.84,993.37,-0.29,-0.55,10.5,4.55
300534064585600,2024,21,0,202.875,202.875,84.0688,219.6924,993,0.9,1.3,0.84,993.94,-0.29,-0.61,10.14,5.02
300534064585600,2024,22,0,202.9167,202.875,84.0688,219.6924,993,1.0,1.5,0.84,994.45,-0.28,-0.52,9.89,5.39
300534064585600,2024,23,0,202.9583,202.875,84.0688,219.6924,994,0.9,1.3,0.84,994.91,-0.28,-0.47,9.88,5.59
300534064585600,2024,0,0,203.0,203.0,84.0694,219.8792,994,0.9,2.0,0.84,995.29,-0.27,-0.49,10.0,5.65
300534064585600,2024,1,0,203.0417,203.0,84.0694,219.8792,995,0.8,2.0,0.85,995.55,-0.27,-0.56,10.02,5.76
300534064585600,2024,2,0,203.0833,203.0,84.0694,219.8792,995,0.8,1.8,0.85,995.75,-0.27,-0.61,9.97,5.97
300534064585600,2024,3,0,203.125,203.125,84.0702,220.099,995,0.7,1.4,0.85,995.91,-0.26,-0.62,9.8,6.16
300534064585600,2024,4,0,203.1667,203.125,84.0702,220.099,995,0.6,1.1,0.85,996.0,-0.3,-0.65,9.58,6.27
300534064585600,2024,5,0,203.2083,203.125,84.0702,220.099,995,0.6,1.0,0.86,996.11,-0.41,-0.66,9.39,6.31
300534064585600,2024,6,0,203.25,203.25,84.0724,220.2946,995,0.5,0.8,0.86,996.27,-0.54,-0.68,9.33,6.28
300534064585600,2024,7,0,203.2917,203.25,84.0724,220.2946,995,0.5,0.7,0.86,996.49,-0.68,-0.72,9.37,6.13
300534064585600,2024,8,0,203.3333,203.25,84.0724,220.2946,995,0.5,0.6,0.86,996.78,-0.8,-0.79,9.51,5.88
300534064585600,2024,9,0,203.375,203.375,84.0786,220.4716,996,0.5,0.6,0.87,997.01,-0.92,-0.89,9.51,5.6
300534064585600,2024,10,0,203.4167,203.375,84.0786,220.4716,996,0.4,0.4,0.87,997.21,-1.06,-0.94,9.46,5.39
300534064585600,2024,11,0,203.4583,203.375,84.0786,220.4716,996,0.4,0.5,0.87,997.48,-1.15,-1.03,9.21,5.26
300534064585600,2024,12,0,203.5,203.5,84.0844,220.674,997,0.5,0.6,0.87,997.88,-1.09,-1.06,9.32,5.11
300534064585600,2024,13,0,203.5417,203.5,84.0844,220.674,997,0.5,0.6,0.88,998.31,-0.99,-1.07,9.32,4.98
300534064585600,2024,14,0,203.5833,203.5,84.0844,220.674,997,0.5,0.6,0.88,998.7,-0.84,-1.05,9.03,5.05
300534064585600,2024,15,0,203.625,203.625,84.0852,220.8874,998,0.5,0.5,0.88,998.88,-0.64,-1.0,8.65,5.14
300534064585600,2024,16,0,203.6667,203.625,84.0852,220.8874,998,0.5,0.5,0.88,998.98,-0.38,-1.0,8.25,5.29
300534064585600,2024,17,0,203.7083,203.625,84.0852,220.8874,999,0.5,0.5,0.88,999.16,-0.26,-0.97,7.83,5.45
300534064585600,2024,18,0,203.75,203.75,84.084,221.043,999,0.5,0.6,0.88,999.5,-0.21,-0.91,7.37,5.55
300534064585600,2024,19,0,203.7917,203.75,84.084,221.043,999,0.5,1.1,0.88,999.8,-0.21,-0.82,6.85,5.65
