BuoyID,Year,Hour,Min,DOY,POS_DOY,Lat,Lon,BP,Ts,Ta,iIceC,iBP,iTs,iTa_2m,iWindE_0Layer,iWindN_0Layer
300534063804100,2024,1,0,93.042,93.042,71.32544,203.32483,1007,5.35,-999.0,0.62,1006.69,-11.87,-13.41,5.97,1.12
300534063804100,2024,2,0,93.0837,93.0837,71.32548,203.3249,1007,-4.45,-999.0,0.62,1007.23,-12.17,-13.58,6.98,1.12
300534063804100,2024,3,0,93.1253,93.1253,71.3254,203.3249,1008,-7.0,-999.0,0.62,1007.91,-12.71,-14.04,7.77,1.38
300534063804100,2024,4,0,93.1673,93.1673,71.32544,203.32494,1009,-8.1,-999.0,0.62,1008.69,-13.48,-14.88,8.31,1.85
300534063804100,2024,5,0,93.2086,93.2086,71.32545,203.32486,1009,-9.0,-999.0,0.63,1009.46,-14.32,-15.68,8.64,2.4
300534063804100,2024,6,0,93.2503,93.2503,71.32545,203.32493,1010,-9.8,-999.0,0.63,1010.19,-15.21,-16.54,8.77,2.84
300534063804100,2024,7,0,93.292,93.292,71.32542,203.32508,1011,-10.5,-999.0,0.63,1010.84,-16.12,-17.4,8.85,3.26
300534063804100,2024,8,0,93.334,93.334,71.32542,203.32498,1011,-11.25,-999.0,0.63,1011.49,-16.86,-18.13,9.0,3.55
300534063804100,2024,9,0,93.3753,93.3753,71.32546,203.32486,1012,-11.7,-999.0,0.63,1012.19,-17.39,-18.74,9.13,3.87
300534063804100,2024,10,0,93.417,93.417,71.32547,203.32486,1013,-12.15,-999.0,0.63,1012.85,-17.92,-19.16,9.26,4.21
300534063804100,2024,11,0,93.459,93.459,71.32542,203.32491,1013,-12.75,-999.0,0.63,1013.46,-18.46,-19.63,9.31,4.44
300534063804100,2024,12,0,93.5003,93.5003,71.3254,203.32478,1013,-13.25,-999.0,0.63,1014.0,-19.08,-20.15,9.27,4.65
300534063804100,2024,13,0,93.542,93.542,71.32518,203.32487,1014,-13.4,-999.0,0.63,1014.5,-19.77,-20.66,9.06,4.93
300534063804100,2024,14,0,93.584,93.584,71.32544,203.32481,1014,-13.35,-999.0,0.63,1015.05,-20.34,-21.12,8.87,5.14
300534063804100,2024,15,0,93.6253,93.6253,71.32546,203.32484,1015,-13.35,-999.0,0.64,1015.65,-20.81,-21.51,8.66,5.27
300534063804100,2024,16,0,93.667,93.667,71.32547,203.32487,1016,-13.4,-999.0,0.64,1016.24,-21.26,-21.71,8.39,5.48
300534063804100,2024,17,0,93.709,93.709,71.32545,203.32487,1016,-13.7,-999.0,0.64,1016.89,-21.46,-21.91,8.01,5.67
300534063804100,2024,18,0,93.7503,93.7503,71.32547,203.32483,1017,-13.9,-999.0,0.64,1017.57,-21.23,-21.96,7.58,5.73
300534063804100,2024,19,0,93.792,93.792,71.32546,203.3249,1017,-14.1,-999.0,0.64,1018.26,-20.76,-21.82,7.22,5.79
300534063804100,2024,20,0,93.834,93.834,71.32547,203.32486,1018,-14.25,-999.0,0.64,1018.9,-20.05,-21.36,7.27,5.68
300534063804100,2024,21,0,93.8753,93.8753,71.32547,203.32486,1018,-14.35,-999.0,0.64,1019.41,-19.28,-20.73,7.56,5.39
300534063804100,2024,22,0,93.917,93.917,71.32547,203.32487,1019,-14.4,-999.0,0.64,1019.78,-18.57,-19.94,7.87,5.05
300534063804100,2024,23,0,93.959,93.959,71.32544,203.32484,1019,-14.4,-999.0,0.64,1020.06,-17.92,-19.29,8.02,4.88
300534063804100,2024,0,0,94.0003,94.0003,71.32544,203.32485,1019,-14.45,-999.0,0.64,1020.23,-17.51,-18.82,8.04,4.72
300534063804100,2024,1,0,94.042,94.042,71.32546,203.32485,1019,-14.5,-999.0,0.64,1020.32,-17.44,-18.49,7.89,4.56
300534063804100,2024,2,0,94.084,94.084,71.32542,203.32489,1019,-14.6,-999.0,0.64,1020.26,-17.37,-18.21,7.58,4.44
300534063804100,2024,3,0,94.1253,94.1253,71.32543,203.32485,1019,-14.7,-999.0,0.65,1020.18,-17.45,-18.01,7.09,4.38
300534063804100,2024,4,0,94.167,94.167,71.32546,203.32492,1020,-14.85,-999.0,0.65,1020.14,-17.73,-18.23,6.43,4.42
300534063804100,2024,5,0,94.2086,94.2086,71.32544,203.32486,1020,-15.1,-999.0,0.65,1020.1,-18.71,-18.87,5.9,4.56
300534063804100,2024,6,0,94.2506,94.2506,71.32544,203.32491,1019,-15.4,-999.0,0.65,1020.08,-20.12,-19.85,5.32,4.71
300534063804100,2024,7,0,94.292,94.292,71.32547,203.32478,1019,-15.7,-999.0,0.65,1019.97,-21.32,-20.7,4.65,4.91
300534063804100,2024,8,0,94.3336,94.3336,71.32544,203.32486,1019,-16.0,-999.0,0.65,1019.78,-22.37,-21.49,3.99,5.17
300534063804100,2024,9,0,94.3756,94.3756,71.32544,203.32484,1018,-16.3,-999.0,0.65,1019.56,-23.29,-22.26,3.13,5.38
300534063804100,2024,10,0,94.417,94.417,71.32548,203.32486,1018,-16.65,-999.0,0.65,1019.25,-23.88,-22.69,2.24,5.37
300534063804100,2024,11,0,94.4586,94.4586,71.32547,203.32482,1017,-17.0,-999.0,0.65,1018.86,-24.57,-23.19,1.39,5.07
