BuoyID,Year,Hour,Min,DOY,POS_DOY,Lat,Lon,BP,Ts,Ta,iIceC,iBP,iTs,iTa_2m,iWindE_0Layer,iWindN_0Layer
300234066031190,2024,0,0,1.0000,1.0000,73.48660,-88.47260,1012,-24.50,-23.60,0.43,1011.45,-19.57,-18.34,-4.33,-7.46
300234066031190,2024,1,0,1.0417,1.0000,73.48660,-88.47260,1011,-24.30,-23.80,0.43,1011.28,-19.13,-17.85,-4.19,-7.74
300234066031190,2024,2,0,1.0833,1.0000,73.48660,-88.47260,1011,-24.10,-23.30,0.43,1011.11,-18.50,-17.22,-4.30,-7.87
300234066031190,2024,3,0,1.1250,1.1250,73.48660,-88.47240,1011,-23.90,-21.20,0.43,1010.92,-17.61,-16.42,-4.51,-7.94
300234066031190,2024,4,0,1.1667,1.1250,73.48660,-88.47240,1011,-23.40,-20.90,0.43,1010.88,-16.86,-15.88,-4.62,-7.87
300234066031190,2024,5,0,1.2083,1.1250,73.48660,-88.47240,1011,-23.10,-21.60,0.43,1010.78,-16.57,-15.72,-4.31,-8.03
300234066031190,2024,6,0,1.2500,1.2500,73.48660,-88.47240,1011,-22.80,-20.10,0.43,1010.68,-16.58,-15.78,-4.17,-8.20
300234066031190,2024,7,0,1.2917,1.2500,73.48660,-88.47240,1011,-22.50,-19.50,0.43,1010.68,-16.63,-15.89,-3.56,-8.36
300234066031190,2024,8,0,1.3333,1.2500,73.48660,-88.47240,1011,-22.10,-18.40,0.43,1010.76,-16.62,-15.98,-3.07,-8.40
300234066031190,2024,9,0,1.3750,1.3750,73.48660,-88.47260,1011,-21.70,-17.60,0.43,1010.79,-16.56,-16.02,-2.42,-8.39
300234066031190,2024,10,0,1.4167,1.3750,73.48660,-88.47260,1011,-21.40,-17.30,0.43,1010.62,-16.27,-15.71,-1.63,-8.62
300234066031190,2024,11,0,1.4583,1.3750,73.48660,-88.47260,1011,-21.00,-17.30,0.43,1010.40,-15.84,-15.28,-1.43,-8.68
300234066031190,2024,12,0,1.5000,1.5000,73.48660,-88.47240,1011,-20.70,-17.20,0.43,1010.12,-15.40,-14.84,-1.64,-8.51
300234066031190,2024,13,0,1.5417,1.5000,73.48660,-88.47240,1011,-20.50,-17.00,0.43,1009.82,-14.97,-14.42,-1.91,-8.19
300234066031190,2024,14,0,1.5833,1.5000,73.48660,-88.47240,1011,-20.30,-17.20,0.43,1009.52,-14.57,-14.05,-2.17,-7.84
300234066031190,2024,15,0,1.6250,1.6250,73.48660,-88.47260,1011,-20.10,-17.10,0.43,1009.19,-14.21,-13.73,-2.26,-7.37
300234066031190,2024,16,0,1.6667,1.6250,73.48660,-88.47260,1011,-19.90,-17.20,0.43,1009.13,-14.03,-13.78,-2.05,-6.93
300234066031190,2024,17,0,1.7083,1.6250,73.48660,-88.47260,1011,-19.70,-18.40,0.43,1009.02,-13.99,-13.92,-1.82,-6.70
300234066031190,2024,18,0,1.7500,1.7500,73.48660,-88.47240,1011,-19.70,-17.60,0.43,1008.93,-13.99,-14.02,-1.46,-6.60
300234066031190,2024,19,0,1.7917,1.7500,73.48660,-88.47240,1011,-19.60,-17.70,0.43,1008.93,-14.01,-14.11,-1.13,-6.66
300234066031190,2024,20,0,1.8333,1.7500,73.48660,-88.47240,1011,-19.50,-17.20,0.43,1008.98,-14.01,-14.14,-1.03,-6.68
300234066031190,2024,21,0,1.8750,1.8750,73.48660,-88.47260,1011,-19.30,-16.90,0.43,1008.97,-13.97,-14.09,-0.89,-6.72
300234066031190,2024,22,0,1.9167,1.8750,73.48660,-88.47260,1011,-19.20,-17.00,0.43,1009.02,-13.90,-13.86,-0.76,-6.79
300234066031190,2024,23,0,1.9583,1.8750,73.48660,-88.47260,1011,-19.10,-17.20,0.43,1009.07,-13.89,-13.73,-0.68,-6.81
300234066031190,2024,0,0,2.0000,2.0000,73.48660,-88.47260,1011,-19.00,-17.10,0.43,1009.11,-13.89,-13.67,-0.53,-6.80
300234066031190,2024,1,0,2.0417,2.0000,73.48660,-88.47260,1011,-18.90,-18.00,0.43,1009.05,-13.89,-13.68,-0.39,-6.80
300234066031190,2024,2,0,2.0833,2.0000,73.48660,-88.47260,1011,-18.90,-17.60,0.43,1008.93,-13.95,-13.72,-0.46,-6.68
300234066031190,2024,3,0,2.1250,2.1250,73.48660,-88.47240,1010,-18.80,-17.00,0.43,1008.88,-14.01,-13.73,-0.63,-6.62
300234066031190,2024,4,0,2.1667,2.1250,73.48660,-88.47240,1010,-18.70,-17.10,0.43,1008.62,-14.04,-13.84,-0.64,-6.70
300234066031190,2024,5,0,2.2083,2.1250,73.48660,-88.47240,1010,-18.60,-17.00,0.43,1008.42,-14.09,-13.90,-0.74,-6.84
300234066031190,2024,6,0,2.2500,2.2500,73.48660,-88.47240,1010,-18.50,-16.80,0.43,1008.31,-14.05,-13.87,-0.96,-6.99
300234066031190,2024,7,0,2.2917,2.2500,73.48660,-88.47240,1010,-18.40,-16.70,0.43,1008.29,-13.94,-13.76,-1.19,-7.09
300234066031190,2024,8,0,2.3333,2.2500,73.48660,-88.47240,1010,-18.30,-16.80,0.43,1008.31,-13.85,-13.66,-1.36,-7.17
300234066031190,2024,9,0,2.3750,2.3750,73.48660,-88.47260,1010,-18.20,-16.90,0.43,1008.33,-13.78,-13.60,-1.49,-7.26
300234066031190,2024,10,0,2.4167,2.3750,73.48660,-88.47260,1010,-18.20,-17.40,0.43,1008.27,-13.73,-13.54,-2.27,-7.28
300234066031190,2024,11,0,2.4583,2.3750,73.48660,-88.47260,1010,-18.20,-17.80,0.43,1008.12,-13.67,-13.33,-2.72,-7.24
300234066031190,2024,12,0,2.5000,2.5000,73.48660,-88.47240,1010,-18.10,-18.20,0.43,1007.96,-13.60,-13.29,-3.20,-7.04
300234066031190,2024,13,0,2.5417,2.5000,73.48660,-88.47240,1010,-18.10,-18.40,0.43,1007.78,-13.64,-13.36,-3.50,-6.97
300234066031190,2024,14,0,2.5833,2.5000,73.48660,-88.47240,1010,-18.10,-18.40,0.43,1007.64,-13.55,-13.30,-4.16,-6.57
300234066031190,2024,15,0,2.6250,2.6250,73.48660,-88.47260,1010,-18.10,-18.80,0.43,1007.57,-13.40,-13.20,-4.69,-6.12
300234066031190,2024,16,0,2.6667,2.6250,73.48660,-88.47260,1010,-18.10,-19.00,0.43,1007.46,-13.27,-13.30,-5.09,-5.78
300234066031190,2024,17,0,2.7083,2.6250,73.48660,-88.47260,1010,-18.20,-19.00,0.43,1007.35,-13.37,-13.49,-5.64,-5.44
300234066031190,2024,18,0,2.7500,2.7500,73.48660,-88.47260,1010,-18.20,-20.20,0.43,1007.29,-13.65,-13.74,-6.26,-5.15
300234066031190,2024,19,0,2.7917,2.7500,73.48660,-88.47260,1010,-18.30,-20.40,0.43,1007.40,-13.86,-13.98,-6.74,-5.03
300234066031190,2024,20,0,2.8333,2.7500,73.48660,-88.47260,1010,-18.30,-21.30,0.43,1007.54,-13.99,-14.19,-7.38,-4.86
300234066031190,2024,21,0,2.8750,2.8750,73.48660,-88.47240,1010,-18.50,-22.30,0.43,1007.69,-14.16,-14.45,-7.82,-4.62
300234066031190,2024,22,0,2.9167,2.8750,73.48660,-88.47240,1010,-18.60,-20.50,0.43,1007.91,-14.32,-14.53,-7.97,-4.57
300234066031190,2024,23,0,2.9583,2.8750,73.48660,-88.47240,1010,-18.60,-20.10,0.43,1008.10,-14.52,-14.71,-7.94,-4.62
300234066031190,2024,0,0,3.0000,3.0000,73.48660,-88.47260,1010,-18.60,-21.30,0.43,1008.21,-14.69,-14.90,-7.94,-4.71
300234066031190,2024,1,0,3.0417,3.0000,73.48660,-88.47260,1010,-18.70,-21.80,0.43,1008.21,-14.84,-15.05,-7.92,-4.79
300234066031190,2024,2,0,3.0833,3.0000,73.48660,-88.47260,1009,-18.70,-21.30,0.43,1008.15,-14.97,-15.17,-8.00,-4.89
300234066031190,2024,3,0,3.1250,3.1250,73.48660,-88.47240,1009,-18.80,-22.10,0.43,1008.04,-15.13,-15.29,-8.25,-4.88
300234066031190,2024,4,0,3.1667,3.1250,73.48660,-88.47240,1009,-18.80,-22.20,0.43,1008.08,-15.26,-15.48,-8.14,-4.84
300234066031190,2024,5,0,3.2083,3.1250,73.48660,-88.47240,1008,-18.90,-22.70,0.43,1008.12,-15.49,-15.74,-8.09,-5.03
300234066031190,2024,6,0,3.2500,3.2500,73.48660,-88.47240,1008,-19.00,-22.60,0.43,1008.22,-15.79,-16.05,-8.04,-5.23
300234066031190,2024,7,0,3.2917,3.2500,73.48660,-88.47240,1008,-19.10,-23.40,0.43,1008.45,-16.05,-16.33,-8.36,-5.15
300234066031190,2024,8,0,3.3333,3.2500,73.48660,-88.47240,1008,-19.20,-24.00,0.43,1008.70,-16.28,-16.59,-8.64,-5.08
300234066031190,2024,9,0,3.3750,3.3750,73.48660,-88.47260,1008,-19.30,-23.80,0.43,1008.82,-16.52,-16.84,-9.02,-4.99
300234066031190,2024,10,0,3.4167,3.3750,73.48660,-88.47260,1008,-19.30,-17.90,0.43,1008.80,-16.67,-16.89,-9.38,-4.85
300234066031190,2024,11,0,3.4583,3.3750,73.48660,-88.47260,1008,-19.30,-20.40,0.43,1008.75,-16.86,-16.97,-9.74,-4.75
300234066031190,2024,12,0,3.5000,3.5000,73.48660,-88.47240,1008,-19.20,-21.30,0.43,1008.78,-17.06,-17.09,-10.01,-4.60
300234066031190,2024,13,0,3.5417,3.5000,73.48660,-88.47240,1008,-19.10,-17.70,0.43,1008.76,-17.29,-17.25,-10.05,-4.56
300234066031190,2024,14,0,3.5833,3.5000,73.48660,-88.47240,1008,-19.00,-18.60,0.43,1008.76,-17.58,-17.46,-9.93,-4.63
300234066031190,2024,15,0,3.6250,3.6250,73.48660,-88.47260,1008,-18.90,-16.50,0.43,1008.89,-17.86,-17.68,-9.77,-4.69
300234066031190,2024,16,0,3.6667,3.6250,73.48660,-88.47260,1008,-18.70,-16.80,0.43,1009.09,-18.13,-17.98,-9.57,-4.72
300234066031190,2024,17,0,3.7083,3.6250,73.48660,-88.47260,1008,-18.50,-18.40,0.43,1009.24,-18.23,-18.13,-9.47,-4.72
300234066031190,2024,18,0,3.7500,3.7500,73.48660,-88.47240,1008,-18.40,-16.50,0.43,1009.37,-18.30,-18.18,-9.35,-4.74
300234066031190,2024,19,0,3.7917,3.7500,73.48660,-88.47240,1008,-18.30,-14.10,0.43,1009.59,-18.39,-18.23,-9.08,-4.79
300234066031190,2024,20,0,3.8333,3.7500,73.48660,-88.47240,1009,-18.00,-14.30,0.43,1009.93,-18.48,-18.31,-8.91,-4.82
300234066031190,2024,21,0,3.8750,3.8750,73.48660,-88.47260,1009,-17.80,-14.10,0.43,1010.33,-18.51,-18.36,-8.65,-4.95
300234066031190,2024,22,0,3.9167,3.8750,73.48660,-88.47260,1009,-17.50,-15.80,0.43,1010.67,-18.45,-18.26,-8.35,-5.29
300234066031190,2024,23,0,3.9583,3.8750,73.48660,-88.47260,1009,-17.30,-16.20,0.43,1011.00,-18.43,-18.18,-8.21,-5.62
300234066031190,2024,0,0,4.0000,4.0000,73.48660,-88.47260,1010,-17.20,-17.80,0.43,1011.29,-18.44,-18.12,-8.20,-5.79
