BuoyID,Year,Hour,Min,DOY,POS_DOY,Lat,Lon,BP,Ts,Ta,iIceC,iBP,iTs,iTa_2m,iWindE_0Layer,iWindN_0Layer
4447760,2024,9,19,155.3887,155.3887,61.17444,-149.98329,-999,-999.00,-999.00,0.00,991.60,6.49,6.91,-1.17,2.64
4447760,2024,6,13,156.2594,156.2594,71.32567,-156.68021,-999,-999.00,-999.00,0.64,1007.64,-2.66,-3.34,-1.12,-8.96
4447760,2024,7,9,156.2983,156.2983,71.33417,-156.66835,-999,-999.00,-999.00,0.65,1007.66,-3.14,-3.60,-0.88,-9.05
4447760,2024,8,9,156.3400,156.3400,71.34605,-156.65118,-999,-999.00,-999.00,0.67,1007.67,-3.59,-3.91,-0.57,-8.98
4447760,2024,9,9,156.3814,156.3814,71.34593,-156.65129,-999,-999.00,-999.00,0.67,1007.67,-3.93,-4.23,-0.25,-8.85
4447760,2024,10,41,156.4458,156.4458,71.32735,-156.68095,-999,-999.00,-999.00,0.64,1007.57,-4.12,-4.36,-0.02,-8.69
4447760,2024,13,19,156.5550,156.5550,71.32576,-156.67952,-999,-999.00,-999.00,0.64,1007.18,-4.33,-4.56,-0.07,-8.81
4447760,2024,13,28,156.5613,156.5613,71.32576,-156.67947,-999,-999.00,-999.00,0.64,1007.18,-4.33,-4.56,-0.07,-8.81
4447760,2024,13,38,156.5683,156.5683,71.32577,-156.67955,-999,-999.00,-999.00,0.64,1007.18,-4.33,-4.56,-0.07,-8.81
4447760,2024,14,18,156.5963,156.5963,71.32586,-156.67958,-999,-999.00,-999.00,0.64,1006.89,-4.12,-4.48,-0.43,-8.99
4447760,2024,15,18,156.6380,156.6380,71.32577,-156.67944,-999,-999.00,-999.00,0.63,1006.54,-3.76,-4.27,-0.46,-8.86
4447760,2024,16,18,156.6796,156.6796,71.32568,-156.67947,-999,-999.00,-999.00,0.63,1006.33,-3.28,-3.97,-0.39,-8.71
4447760,2024,17,19,156.7220,156.7220,71.32562,-156.67998,-999,-999.00,-999.00,0.63,1006.23,-2.69,-3.60,-0.38,-8.53
4447760,2024,6,15,157.2606,157.2606,71.33944,-156.66510,-999,-999.00,-999.00,0.62,1004.22,0.03,-0.27,-0.66,-6.62
4447760,2024,11,14,157.4682,157.4682,71.34612,-156.65215,-999,-999.00,-999.00,0.62,1004.67,-0.74,-0.65,-1.73,-2.32
4447760,2024,18,11,157.7581,157.7581,71.34614,-156.65236,-999,-999.00,-999.00,0.59,1006.74,1.00,0.25,-2.66,1.49
4447760,2024,19,11,157.7995,157.7995,71.34607,-156.65216,-999,-999.00,-999.00,0.59,1007.09,1.35,0.52,-2.74,1.52
4447760,2024,0,9,158.0065,158.0065,71.34608,-156.65216,-999,-999.00,-999.00,0.57,1008.76,1.97,1.05,-4.78,-0.95
4447760,2024,1,8,158.0478,158.0478,71.34607,-156.65211,-999,-999.00,-999.00,0.57,1009.14,1.74,0.95,-5.23,-1.51
4447760,2024,15,4,158.6282,158.6282,71.34613,-156.65210,-999,-999.00,-999.00,0.54,1013.63,0.22,0.18,-8.64,-3.70
4447760,2024,5,0,159.2084,159.2084,71.34608,-156.65215,-999,-999.00,-999.00,0.59,1015.17,0.74,0.60,-4.73,-5.28
4447760,2024,6,59,159.2911,159.2911,71.34608,-156.65215,-999,-999.00,-999.00,0.59,1015.27,0.58,0.48,-4.51,-4.94
4447760,2024,6,59,159.2912,159.2912,71.34608,-156.65215,-999,-999.00,-999.00,0.59,1015.27,0.58,0.48,-4.51,-4.94
4447760,2024,19,54,159.8296,159.8296,71.34608,-156.65211,-999,-999.00,-999.00,0.63,1020.45,2.07,0.83,0.48,1.36
4447760,2024,1,52,160.0782,160.0782,71.34609,-156.65215,-999,-999.00,-999.00,0.65,1023.37,2.06,1.05,2.29,-0.27
4447760,2024,3,52,160.1612,160.1612,71.34605,-156.65211,-999,-999.00,-999.00,0.65,1024.11,1.60,0.79,2.53,-0.34
4447760,2024,8,50,160.3684,160.3684,71.34607,-156.65216,-999,-999.00,-999.00,0.66,1026.31,0.25,-0.11,2.41,-0.89
4447760,2024,9,30,160.3961,160.3961,71.34607,-156.65215,-999,-999.00,-999.00,0.67,1026.78,-0.06,-0.35,2.33,-1.04
4447760,2024,10,50,160.4515,160.4515,71.34605,-156.65210,-999,-999.00,-999.00,0.67,1027.11,-0.33,-0.52,2.31,-1.23
4447760,2024,15,48,160.6588,160.6588,71.34614,-156.65216,-999,-999.00,-999.00,0.67,1027.93,-0.41,-0.86,2.47,-2.45
4447760,2024,16,48,160.7002,160.7002,71.34607,-156.65222,-999,-999.00,-999.00,0.67,1027.85,-0.03,-0.66,2.45,-2.72
4447760,2024,0,45,161.0314,161.0314,71.34607,-156.65216,-999,-999.00,-999.00,0.66,1027.43,2.85,1.21,1.59,-4.08
4447760,2024,6,43,161.2801,161.2801,71.34607,-156.65216,-999,-999.00,-999.00,0.66,1025.69,1.25,0.57,-2.04,-2.83
4447760,2024,12,41,161.5287,161.5287,71.34607,-156.65222,-999,-999.00,-999.00,0.65,1025.19,0.01,-0.22,-5.41,-0.77
4447760,2024,14,40,161.6116,161.6116,71.34605,-156.65219,-999,-999.00,-999.00,0.65,1024.85,0.20,-0.09,-6.13,-0.84
4447760,2024,21,39,161.9025,161.9025,71.34608,-156.65216,-999,-999.00,-999.00,0.64,1023.63,1.84,1.16,-9.20,-1.26
4447760,2024,2,38,162.1098,162.1098,71.34609,-156.65216,-999,-999.00,-999.00,0.63,1022.28,2.17,1.91,-11.08,-1.62
4447760,2024,3,37,162.1511,162.1511,71.34613,-156.65216,-999,-999.00,-999.00,0.63,1022.01,2.03,1.94,-11.21,-1.81
4447760,2024,0,30,163.0210,163.0210,71.34607,-156.65211,-999,-999.00,-999.00,0.62,1019.47,2.74,2.12,-7.08,-4.84
4447760,2024,1,29,163.0623,163.0623,71.34607,-156.65211,-999,-999.00,-999.00,0.62,1018.99,2.68,2.15,-6.95,-4.78
4447760,2024,2,29,163.1038,163.1038,71.34616,-156.65179,-999,-999.00,-999.00,0.62,1018.43,2.56,2.09,-6.80,-4.76
4447760,2024,3,29,163.1452,163.1452,71.34608,-156.65215,-999,-999.00,-999.00,0.62,1017.90,2.34,1.94,-7.06,-4.54
4447760,2024,8,26,163.3518,163.3518,71.34605,-156.65208,-999,-999.00,-999.00,0.62,1017.54,-0.55,-0.82,-8.18,-2.35
4447760,2024,16,23,163.6830,163.6830,71.34604,-156.65211,-999,-999.00,-999.00,0.62,1017.97,-1.08,-1.59,-9.52,-1.27
4447760,2024,0,21,164.0146,164.0146,71.34608,-156.65216,-999,-999.00,-999.00,0.62,1017.80,2.46,1.06,-9.33,-1.36
4447760,2024,1,20,164.0560,164.0560,71.34607,-156.65211,-999,-999.00,-999.00,0.62,1017.71,2.33,1.04,-9.37,-1.26
4447760,2024,2,20,164.0973,164.0973,71.34611,-156.65216,-999,-999.00,-999.00,0.62,1017.67,2.06,0.94,-9.38,-1.20
4447760,2024,6,19,164.2633,164.2633,71.34609,-156.65215,-999,-999.00,-999.00,0.62,1018.22,-0.40,-0.46,-9.67,-1.70
4447760,2024,6,19,164.2634,164.2634,71.34609,-156.65215,-999,-999.00,-999.00,0.62,1018.22,-0.40,-0.46,-9.67,-1.70
4447760,2024,7,18,164.3046,164.3046,71.34605,-156.65210,-999,-999.00,-999.00,0.62,1018.40,-1.17,-1.06,-9.59,-1.70
4447760,2024,14,16,164.5946,164.5946,71.34607,-156.65222,-999,-999.00,-999.00,0.61,1019.03,-2.83,-2.89,-9.15,-0.61
4447760,2024,2,12,165.0921,165.0921,71.34609,-156.65215,-999,-999.00,-999.00,0.60,1019.73,2.78,2.16,-9.29,-0.39
4447760,2024,4,11,165.1748,165.1748,71.34607,-156.65205,-999,-999.00,-999.00,0.59,1019.97,2.18,2.08,-9.37,-0.29
4447760,2024,4,11,165.1749,165.1749,71.34607,-156.65205,-999,-999.00,-999.00,0.59,1019.97,2.18,2.08,-9.37,-0.29
4447760,2024,5,11,165.2160,165.2160,71.34609,-156.65215,-999,-999.00,-999.00,0.59,1020.23,1.61,1.78,-9.44,-0.06
4447760,2024,10,9,165.4233,165.4233,71.34617,-156.65211,-999,-999.00,-999.00,0.59,1021.30,-2.07,-1.01,-9.36,0.58
4447760,2024,17,7,165.7136,165.7136,71.34605,-156.65216,-999,-999.00,-999.00,0.58,1022.04,-0.18,0.30,-9.07,1.21
4447760,2024,19,7,165.7967,165.7967,71.34605,-156.65216,-999,-999.00,-999.00,0.58,1022.40,1.80,1.71,-8.79,0.67
4447760,2024,19,7,165.7970,165.7970,71.34605,-156.65216,-999,-999.00,-999.00,0.58,1022.40,1.80,1.71,-8.79,0.67
4447760,2024,0,5,166.0036,166.0036,71.34609,-156.65211,-999,-999.00,-999.00,0.57,1022.64,3.77,3.74,-8.76,0.62
