BuoyID,Year,Hour,Min,DOY,POS_DOY,Lat,Lon,BP,Ts,Ta,iIceC,iBP,iTs,iTa_2m,iWindE_0Layer,iWindN_0Layer
300534062596790,2024,0,3,203.0021,203.0021,82.09940,-141.36480,1000,3.60,3.80,0.84,1000.60,-0.27,-0.38,10.63,4.63
300534062596790,2024,1,0,203.0417,203.0417,82.09940,-141.36480,1000,2.80,3.00,0.84,1000.87,-0.27,-0.39,10.31,5.03
300534062596790,2024,2,0,203.0833,203.0833,82.09940,-141.36480,1001,2.20,2.50,0.84,1001.04,-0.27,-0.29,9.94,5.64
300534062596790,2024,3,0,203.1250,203.1250,82.09480,-141.22580,1001,1.70,2.10,0.85,1001.15,-0.27,-0.22,9.84,6.28
300534062596790,2024,4,0,203.1667,203.1250,82.09480,-141.22580,1001,1.80,2.00,0.85,1001.25,-0.27,-0.21,9.89,6.44
300534062596790,2024,5,0,203.2083,203.1250,82.09480,-141.22580,1001,1.10,1.40,0.85,1001.36,-0.29,-0.21,10.15,6.19
300534062596790,2024,6,0,203.2500,203.2500,82.09760,-141.09580,1001,1.00,1.20,0.85,1001.57,-0.30,-0.26,10.29,5.85
300534062596790,2024,7,0,203.2917,203.2500,82.09760,-141.09580,1001,0.90,1.20,0.85,1001.88,-0.48,-0.36,10.20,5.43
300534062596790,2024,8,0,203.3333,203.2500,82.09760,-141.09580,1002,0.90,1.10,0.85,1002.19,-0.75,-0.48,9.98,5.02
300534062596790,2024,9,0,203.3750,203.3750,82.10160,-140.92260,1002,0.80,0.90,0.85,1002.47,-0.98,-0.61,9.58,4.94
300534062596790,2024,10,0,203.4167,203.3750,82.10160,-140.92260,1002,0.80,1.00,0.85,1002.59,-1.01,-0.61,9.22,4.90
300534062596790,2024,11,0,203.4583,203.3750,82.10160,-140.92260,1002,0.70,1.00,0.85,1002.72,-0.97,-0.60,8.81,4.97
300534062596790,2024,12,0,203.5000,203.5000,82.10140,-140.76120,1003,0.70,1.10,0.85,1002.97,-0.82,-0.55,8.38,4.94
300534062596790,2024,13,0,203.5417,203.5000,82.10140,-140.76120,1003,0.70,1.20,0.85,1003.22,-0.61,-0.50,7.69,5.08
300534062596790,2024,14,0,203.5833,203.5000,82.10140,-140.76120,1003,0.70,1.20,0.85,1003.40,-0.35,-0.43,7.37,5.26
300534062596790,2024,15,0,203.6250,203.6250,82.10120,-140.67020,1003,0.70,1.20,0.85,1003.32,-0.29,-0.35,7.05,5.42
300534062596790,2024,16,0,203.6667,203.6250,82.10120,-140.67020,1003,0.90,2.50,0.85,1003.20,-0.27,-0.37,6.79,5.60
300534062596790,2024,17,0,203.7083,203.6250,82.10120,-140.67020,1003,1.00,2.50,0.85,1003.22,-0.26,-0.37,6.44,5.78
