BuoyID,Year,Hour,Min,DOY,POS_DOY,Lat,Lon,BP,Ts,Ta,iIceC,iBP,iTs,iTa_2m,iWindE_0Layer,iWindN_0Layer
300534063015400,2024,0,0,1.0003,1.0003,85.86560,179.74650,1023,-14.40,-999.00,0.99,1023.11,-23.07,-24.02,2.32,3.17
300534063015400,2024,1,0,1.0420,1.0420,85.86734,179.77288,1023,-14.45,-999.00,0.99,1023.13,-23.25,-24.26,3.14,3.15
300534063015400,2024,2,0,1.0840,1.0840,85.86925,179.79976,1023,-14.50,-999.00,0.99,1023.24,-23.44,-24.60,3.84,3.10
300534063015400,2024,3,0,1.1253,1.1253,85.87107,179.82532,1023,-14.50,-999.00,0.99,1023.37,-23.70,-25.00,4.53,3.18
300534063015400,2024,4,0,1.1670,1.1670,85.87284,179.85232,1023,-14.55,-999.00,0.99,1023.59,-24.02,-25.54,5.17,3.36
300534063015400,2024,5,0,1.2086,1.2086,85.87476,179.88033,1023,-14.60,-999.00,0.99,1023.90,-24.43,-26.16,5.64,3.55
300534063015400,2024,6,0,1.2506,1.2506,85.87667,179.90922,1024,-14.65,-999.00,0.99,1024.29,-24.95,-26.89,5.83,3.79
300534063015400,2024,7,0,1.2920,1.2920,85.87856,179.93788,1024,-14.75,-999.00,0.99,1024.66,-25.61,-27.68,5.82,4.06
300534063015400,2024,8,0,1.3336,1.3336,85.88048,179.96827,1024,-14.80,-999.00,0.99,1025.10,-26.29,-28.34,5.73,4.38
300534063015400,2024,9,0,1.3753,1.3753,85.88245,179.99891,1025,-14.85,-999.00,0.99,1025.56,-26.95,-28.89,5.63,4.65
300534063015400,2024,10,0,1.4173,1.4173,85.88459,-179.96943,1025,-14.90,-999.00,0.99,1025.97,-27.56,-29.29,5.44,4.80
300534063015400,2024,11,0,1.4586,1.4586,85.88678,-179.93671,1025,-14.95,-999.00,1.00,1026.25,-28.06,-29.55,5.16,4.88
300534063015400,2024,12,0,1.5003,1.5003,85.88903,-179.90302,1025,-15.00,-999.00,1.00,1026.45,-28.42,-29.62,4.79,4.98
300534063015400,2024,13,0,1.5420,1.5420,85.89131,-179.86854,1026,-15.10,-999.00,0.99,1026.69,-28.60,-29.53,4.41,5.20
300534063015400,2024,14,0,1.5840,1.5840,85.89371,-179.83243,1026,-15.15,-999.00,0.99,1026.91,-28.65,-29.24,4.07,5.49
300534063015400,2024,15,0,1.6253,1.6253,85.89616,-179.79500,1026,-15.20,-999.00,0.99,1027.06,-28.51,-28.75,3.92,5.66
300534063015400,2024,16,0,1.6670,1.6670,85.89856,-179.75688,1026,-15.25,-999.00,0.99,1027.20,-28.32,-28.32,3.96,5.76
300534063015400,2024,17,0,1.7090,1.7090,85.90100,-179.71824,1026,-15.25,-999.00,0.99,1027.28,-27.92,-27.74,4.36,5.92
300534063015400,2024,18,0,1.7503,1.7503,85.90337,-179.67980,1027,-15.30,-999.00,0.99,1027.47,-27.45,-27.14,5.42,5.90
300534063015400,2024,19,0,1.7920,1.7920,85.90582,-179.64069,1027,-15.35,-999.00,0.99,1027.75,-27.08,-26.67,6.51,5.73
300534063015400,2024,20,0,1.8340,1.8340,85.90837,-179.60092,1028,-15.35,-999.00,0.99,1028.18,-26.80,-26.52,7.21,5.75
300534063015400,2024,21,0,1.8753,1.8753,85.91100,-179.56172,1028,-15.40,-999.00,0.99,1028.67,-26.51,-26.59,7.63,5.61
300534063015400,2024,22,0,1.9170,1.9170,85.91380,-179.52142,1029,-15.40,-999.00,0.99,1029.19,-26.31,-26.61,7.33,5.65
300534063015400,2024,23,0,1.9586,1.9586,85.91681,-179.48195,1029,-15.45,-999.00,0.99,1029.52,-26.30,-26.65,6.75,5.78
300534063015400,2024,0,0,2.0006,2.0006,85.91996,-179.44287,1029,-15.45,-999.00,0.99,1029.72,-26.37,-26.67,6.13,5.93
300534063015400,2024,1,0,2.0420,2.0420,85.92320,-179.40646,1030,-15.50,-999.00,0.99,1029.91,-26.26,-26.61,5.55,6.16
300534063015400,2024,2,0,2.0836,2.0836,85.92653,-179.37183,1030,-15.50,-999.00,0.99,1030.06,-26.14,-26.50,4.98,6.53
300534063015400,2024,3,0,2.1256,2.1256,85.93003,-179.33879,1030,-15.55,-999.00,0.99,1030.24,-26.00,-26.34,4.25,7.00
300534063015400,2024,4,0,2.1670,2.1670,85.93392,-179.30508,1030,-15.60,-999.00,0.98,1030.20,-25.82,-26.26,3.34,7.41
300534063015400,2024,5,0,2.2086,2.2086,85.93779,-179.27401,1030,-15.60,-999.00,0.98,1030.09,-25.59,-26.15,2.44,7.73
300534063015400,2024,6,0,2.2506,2.2506,85.94229,-179.24410,1029,-15.65,-999.00,0.98,1029.88,-25.29,-25.99,1.46,8.03
300534063015400,2024,7,0,2.2920,2.2920,85.94717,-179.22163,1029,-15.65,-999.00,0.98,1029.52,-24.99,-25.74,0.61,8.34
300534063015400,2024,8,0,2.3336,2.3336,85.95264,-179.20431,1028,-15.60,-999.00,0.98,1029.19,-24.64,-25.44,-0.19,8.60
300534063015400,2024,9,0,2.3753,2.3753,85.95844,-179.18489,1028,-15.55,-999.00,0.98,1028.74,-24.32,-25.12,-0.80,8.91
300534063015400,2024,10,0,2.4173,2.4173,85.96413,-179.16388,1027,-15.50,-999.00,0.98,1028.17,-23.97,-24.55,-1.20,9.23
300534063015400,2024,11,0,2.4586,2.4586,85.97037,-179.13938,1026,-15.45,-999.00,0.98,1027.51,-23.56,-23.95,-1.41,9.54
300534063015400,2024,12,0,2.5003,2.5003,85.97691,-179.10851,1026,-15.35,-999.00,0.98,1026.71,-23.13,-23.34,-1.40,9.80
300534063015400,2024,13,0,2.5420,2.5420,85.98348,-179.07406,1025,-15.30,-999.00,0.98,1025.84,-22.54,-22.69,-0.78,10.21
300534063015400,2024,14,0,2.5840,2.5840,85.98960,-179.03758,1024,-15.20,-999.00,0.98,1025.09,-21.91,-22.00,0.38,10.67
300534063015400,2024,15,0,2.6253,2.6253,85.99524,-179.00251,1024,-15.10,-999.00,0.98,1024.47,-21.43,-21.43,2.16,10.95
300534063015400,2024,16,0,2.6670,2.6670,86.00057,-178.96714,1024,-15.00,-999.00,0.98,1024.31,-21.10,-21.16,4.11,11.20
300534063015400,2024,17,0,2.7090,2.7090,86.00570,-178.93073,1024,-14.90,-999.00,0.98,1024.50,-20.88,-20.98,5.63,11.28
300534063015400,2024,18,0,2.7503,2.7503,86.01050,-178.89567,1025,-14.80,-999.00,0.98,1024.88,-20.65,-20.98,6.54,11.28
300534063015400,2024,19,0,2.7920,2.7920,86.01520,-178.85976,1025,-14.75,-999.00,0.98,1025.33,-20.61,-21.13,7.00,11.27
300534063015400,2024,20,0,2.8340,2.8340,86.01993,-178.82198,1025,-14.75,-999.00,0.98,1025.74,-20.60,-21.31,6.82,11.14
300534063015400,2024,21,0,2.8753,2.8753,86.02457,-178.78449,1025,-14.70,-999.00,0.98,1026.06,-20.68,-21.51,6.24,11.15
300534063015400,2024,22,0,2.9170,2.9170,86.02923,-178.74632,1025,-14.70,-999.00,0.98,1026.00,-20.80,-21.64,5.44,11.29
300534063015400,2024,23,0,2.9587,2.9587,86.03395,-178.71169,1025,-14.65,-999.00,0.98,1025.75,-21.00,-21.88,4.54,11.38
300534063015400,2024,0,0,3.0006,3.0006,86.03884,-178.67940,1024,-14.70,-999.00,0.98,1025.38,-21.24,-22.15,3.75,11.58
300534063015400,2024,1,0,3.0420,3.0420,86.04390,-178.65106,1024,-14.70,-999.00,0.98,1025.01,-21.36,-22.38,3.17,11.72
300534063015400,2024,2,0,3.0836,3.0836,86.04937,-178.62328,1023,-14.75,-999.00,0.98,1024.58,-21.46,-22.55,2.73,11.77
300534063015400,2024,3,0,3.1256,3.1256,86.05567,-178.59420,1022,-14.75,-999.00,0.98,1024.05,-21.58,-22.68,2.41,11.72
300534063015400,2024,4,0,3.1670,3.1670,86.06115,-178.56681,1022,-14.70,-999.00,0.98,1023.42,-21.73,-22.78,2.35,11.54
300534063015400,2024,5,0,3.2086,3.2086,86.06670,-178.54018,1021,-14.70,-999.00,0.98,1022.85,-21.72,-22.67,2.27,11.29
300534063015400,2024,6,0,3.2506,3.2506,86.07238,-178.51294,1021,-14.65,-999.00,0.98,1022.39,-21.55,-22.28,2.07,11.06
300534063015400,2024,7,0,3.2920,3.2920,86.07789,-178.48596,1020,-14.65,-999.00,0.98,1021.87,-21.24,-21.78,2.03,10.97
300534063015400,2024,8,0,3.3336,3.3336,86.08348,-178.45601,1020,-14.55,-999.00,0.98,1021.29,-20.83,-21.26,1.93,10.94
300534063015400,2024,9,0,3.3753,3.3753,86.08913,-178.42448,1020,-14.50,-999.00,0.98,1020.74,-20.44,-20.83,1.83,11.02
300534063015400,2024,10,0,3.4173,3.4173,86.09484,-178.39001,1019,-14.40,-999.00,0.98,1020.34,-20.09,-20.52,1.84,11.05
300534063015400,2024,11,0,3.4586,3.4586,86.10039,-178.35361,1019,-14.35,-999.00,0.98,1019.87,-19.80,-20.27,1.88,10.93
300534063015400,2024,12,0,3.5003,3.5003,86.10608,-178.31434,1019,-14.25,-999.00,0.98,1019.26,-19.56,-20.01,2.07,10.70
300534063015400,2024,13,0,3.5420,3.5420,86.11121,-178.27352,1018,-14.20,-999.00,0.98,1018.66,-19.38,-19.78,2.22,10.33
300534063015400,2024,14,0,3.5840,3.5840,86.11615,-178.23249,1018,-14.15,-999.00,0.98,1018.13,-19.25,-19.60,2.24,9.99
